62438,210,202,212,210,210,205,205,195,215,217,212,212,210,197,212,192,217,217,220,212,205,207,197,202,220,220,255,232,215,207,202,195,227,222,362,287,207,207,202,205,220,222,270,252,217,210,220,207,220,222,240,230,220,215,212,205,215,220,222,215,217,212,207,212
62438,210,202,210,210,207,200,197,200,212,212,215,212,207,210,195,207,215,225,210,217,207,207,207,200,220,222,252,237,220,210,197,202,220,230,362,292,212,210,212,200,222,225,267,257,215,212,220,205,222,217,237,227,222,222,207,222,220,227,220,217,220,222,207,215
62438,212,212,210,207,220,205,197,205,222,210,217,207,207,197,217,190,212,220,207,220,215,210,210,195,220,227,250,230,215,210,207,192,225,225,362,292,210,205,200,202,217,225,275,255,222,210,217,210,225,225,237,230,220,207,205,215,230,222,222,222,210,220,207,215
62438,215,217,212,205,205,195,200,205,217,207,215,212,210,205,207,197,225,220,215,215,212,215,200,197,222,227,252,235,215,212,205,195,225,227,362,292,210,210,205,197,222,222,272,257,215,207,217,200,225,222,242,222,225,215,212,207,227,220,220,212,210,212,215,207
62438,212,207,210,210,212,205,197,197,210,210,215,210,200,205,202,200,220,215,205,217,215,205,205,200,232,220,247,240,220,212,205,192,225,222,362,295,215,217,207,205,227,227,280,252,212,207,217,207,217,220,237,227,222,217,217,215,222,215,220,212,212,207,222,215
62438,220,210,217,212,212,205,205,205,207,210,215,210,202,205,205,197,222,220,212,215,205,212,210,195,215,227,247,235,217,210,205,202,217,227,357,285,205,212,207,210,222,220,270,247,220,207,210,207,217,220,240,230,215,215,212,212,215,220,222,217,212,215,215,212
62438,210,207,205,200,210,207,202,212,212,217,215,212,202,207,202,192,215,217,212,210,212,210,207,197,227,225,252,235,212,207,205,192,222,222,360,292,212,205,212,200,225,227,270,252,220,215,210,200,222,217,240,227,217,210,212,212,222,217,222,220,207,210,215,205
62438,217,210,215,202,212,205,197,190,207,207,217,210,210,200,200,197,215,220,212,205,215,200,205,195,215,225,252,232,217,200,200,192,222,225,357,287,207,207,207,207,220,227,272,252,215,205,217,197,220,217,240,235,212,212,207,207,215,222,225,217,215,205,217,212
62438,212,202,210,215,212,192,202,187,215,217,215,210,207,207,202,195,222,222,212,210,205,200,205,190,220,227,250,230,217,207,212,192,225,225,360,295,215,212,215,200,217,220,270,250,222,207,217,207,222,225,247,222,217,212,210,207,227,222,222,215,207,215,212,202
62438,197,202,212,207,200,200,192,200,205,215,217,205,202,205,200,202,222,215,210,212,210,202,205,197,215,222,250,237,207,207,200,192,217,225,355,290,210,202,202,192,220,222,272,255,222,210,210,207,220,222,235,227,207,202,210,205,215,222,220,215,212,207,220,217
62438,212,207,215,212,212,192,197,195,207,207,212,207,207,205,207,202,215,225,215,215,207,207,205,200,227,217,247,235,207,207,202,202,222,222,360,290,215,210,205,197,217,225,275,247,222,207,210,210,210,217,245,230,212,215,215,205,220,210,217,217,215,210,220,212
62438,212,210,215,207,215,197,197,192,205,210,220,207,205,192,202,202,220,220,205,212,207,200,210,197,220,222,250,230,212,205,195,200,225,220,360,285,207,207,200,200,222,227,275,250,222,215,215,210,217,222,240,227,210,202,212,215,225,220,212,215,222,207,215,217
62438,207,202,210,205,210,197,197,195,212,220,205,210,205,207,202,202,217,217,217,220,210,205,205,192,215,225,245,237,215,200,200,202,220,215,360,290,215,210,195,200,215,225,275,242,215,212,215,200,215,217,237,230,215,212,210,205,215,220,222,217,210,212,210,212
62438,215,205,225,207,205,205,192,192,205,217,220,205,205,202,195,200,215,215,210,212,207,210,207,190,220,222,250,237,210,210,195,195,217,222,362,292,212,212,197,205,225,225,275,252,217,210,212,210,222,217,232,230,212,207,210,212,215,222,222,215,215,215,210,202
62438,205,200,215,207,205,200,197,200,200,212,217,205,202,195,207,202,220,217,217,215,207,205,200,195,220,220,247,230,217,210,200,197,222,222,360,292,210,205,205,210,217,222,270,250,217,207,215,205,220,217,235,225,215,202,217,215,227,215,217,217,207,215,205,212
